person_id,tripnum,same_dest_as_prior,dest_purpose,depart_time_timestamp,arrival_time_timestamp,mode_1,distance_miles,speed_mph
2500414601,3,TRUE,Pick someone up,2025-03-13 08:48:00.0000000,2025-03-13 15:10:00.0000000,Household vehicle (or motorcycle),0,0
2500414601,5,FALSE,"Other shopping (e.g., mall, pet store)",2025-03-13 15:19:00.0000000,2025-03-13 16:30:00.0000000,Household vehicle (or motorcycle),3.29373322634083,2.783437313368959
2500414601,6,FALSE,Went home,2025-03-13 16:35:00.0000000,2025-03-13 17:00:00.0000000,Household vehicle (or motorcycle),3.06613419158737,7.358733833783822
2500414603,1,FALSE,Attend K-12 school,2025-03-13 08:30:00.0000000,2025-03-13 08:35:00.0000000,Household vehicle (or motorcycle),0.335746820174656,4.028977958007704
2500414603,2,TRUE,Pick someone up,2025-03-13 08:40:00.0000000,2025-03-13 08:45:00.0000000,Household vehicle (or motorcycle),0,0
2500414603,3,TRUE,Attend K-12 school,2025-03-13 08:48:00.0000000,2025-03-13 15:10:00.0000000,Household vehicle (or motorcycle),0,0
2500414604,1,FALSE,Pick someone up,2025-03-13 08:30:00.0000000,2025-03-13 08:35:00.0000000,Household vehicle (or motorcycle),0.335746820174656,4.028977958007704
2500414604,2,TRUE,Attend K-12 school,2025-03-13 08:36:00.0000000,2025-03-13 08:44:00.0000000,Household vehicle (or motorcycle),0,0
2500414604,3,FALSE,Went home,2025-03-13 15:15:00.0000000,2025-03-13 16:05:00.0000000,Household vehicle (or motorcycle),0.335746820174656,0.40289634536812535
2500499703,1,FALSE,Attend K-12 school,2025-03-12 08:15:00.0000000,2025-03-12 08:17:00.0000000,Household vehicle (or motorcycle),1.3303827583217,39.911881868469685
2500499703,2,TRUE,Drop someone off,2025-03-12 12:18:00.0000000,2025-03-12 12:19:00.0000000,Household vehicle (or motorcycle),0,0
2500499703,3,FALSE,Went home,2025-03-12 12:20:00.0000000,2025-03-12 12:23:00.0000000,Household vehicle (or motorcycle),1.3303827583217,26.607655166434
2500499703,4,FALSE,"Social event (e.g., visit friends, family, co-workers)",2025-03-12 13:05:00.0000000,2025-03-12 13:15:00.0000000,Household vehicle (or motorcycle),4.94522558008683,29.671472166409643
2500499703,5,FALSE,Went home,2025-03-12 14:50:00.0000000,2025-03-12 15:00:00.0000000,Household vehicle (or motorcycle),4.94522558008683,29.671472166409643
2500499703,6,FALSE,"Went to another residence (e.g., someone else's home, second home)",2025-03-12 15:50:00.0000000,2025-03-12 16:00:00.0000000,Household vehicle (or motorcycle),2.97312850011582,17.838842356064344
2500499703,7,FALSE,Went home,2025-03-12 16:02:00.0000000,2025-03-12 16:12:00.0000000,Household vehicle (or motorcycle),2.97312850011582,17.838842356064344
2500559901,1,FALSE,"Personal business (e.g., bank, post office)",2025-03-13 12:55:00.0000000,2025-03-13 13:04:00.0000000,Household vehicle (or motorcycle),3.58952689818525,23.930179321235002
2500559901,2,FALSE,"Other shopping (e.g., mall, pet store)",2025-03-13 13:16:00.0000000,2025-03-13 13:34:00.0000000,Household vehicle (or motorcycle),3.33849838328189,11.128327944272968
2500559901,3,FALSE,"Exercise or recreation (e.g., gym, jog, bike, walk dog)",2025-03-13 14:44:00.0000000,2025-03-13 14:56:00.0000000,Walk (or jog/wheelchair),0.491817904167551,2.459089520837755
2500559901,4,FALSE,"Other shopping (e.g., mall, pet store)",2025-03-13 15:41:00.0000000,2025-03-13 15:52:00.0000000,Walk (or jog/wheelchair),0.44649718991206,2.4354436457815014
2500559901,5,FALSE,Went home,2025-03-13 16:05:00.0000000,2025-03-13 16:12:00.0000000,Household vehicle (or motorcycle),3.50341971798204,30.02948346546586
2500559901,6,FALSE,"Went to another residence (e.g., someone else's home, second home)",2025-03-14 10:09:00.0000000,2025-03-14 10:19:00.0000000,Household vehicle (or motorcycle),4.15659022576325,24.939641113143953
2500559901,7,FALSE,"Exercise or recreation (e.g., gym, jog, bike, walk dog)",2025-03-14 10:26:00.0000000,2025-03-14 12:54:00.0000000,"Other vehicle (e.g., friend's car, rental, carshare, work car)",54.99592024876735,22.29564936994605
2500559901,8,FALSE,"Exercise or recreation (e.g., gym, jog, bike, walk dog)",2025-03-14 13:12:00.0000000,2025-03-14 15:22:00.0000000,Bicycle or e-bicycle,23.5471284357877,10.867908775873946
2500559901,9,FALSE,Drop someone off,2025-03-14 15:22:00.0000000,2025-03-14 16:16:00.0000000,"Other vehicle (e.g., friend's car, rental, carshare, work car)",37.7278241587942,41.919804620882445
2500559901,10,FALSE,Went home,2025-03-14 16:16:00.0000000,2025-03-14 16:30:00.0000000,Household vehicle (or motorcycle),4.11369362223309,17.6301407097714
2500559901,11,FALSE,"Personal business (e.g., bank, post office)",2025-03-14 16:56:00.0000000,2025-03-14 17:03:00.0000000,Household vehicle (or motorcycle),3.49385371154455,29.947488656031318
2500559901,12,FALSE,"Other shopping (e.g., mall, pet store)",2025-03-14 17:40:00.0000000,2025-03-14 17:53:00.0000000,Household vehicle (or motorcycle),3.34527979014047,15.439800384649507
2500559901,13,FALSE,Went home,2025-03-14 18:03:00.0000000,2025-03-14 18:14:00.0000000,Household vehicle (or motorcycle),5.87547719064482,32.048115672818426
2500559901,14,FALSE,Volunteering,2025-03-15 10:12:00.0000000,2025-03-15 11:03:00.0000000,Household vehicle (or motorcycle),31.6000038701884,37.176475141398114
2500559901,15,FALSE,"Other shopping (e.g., mall, pet store)",2025-03-15 11:44:00.0000000,2025-03-15 11:59:00.0000000,Household vehicle (or motorcycle),8.03942911498425,32.157716459937
2500559901,16,FALSE,Grocery shopping,2025-03-15 12:09:00.0000000,2025-03-15 12:16:00.0000000,Household vehicle (or motorcycle),1.624098374176,13.920922755352887
2500559901,17,FALSE,Went home,2025-03-15 12:23:00.0000000,2025-03-15 12:51:00.0000000,Household vehicle (or motorcycle),21.7139888946649,46.530042674342894
2500559901,18,FALSE,Went home,2025-03-15 16:22:00.0000000,2025-03-15 16:23:00.0000000,Walk (or jog/wheelchair),0.138796523247932,8.328124519856715
2500559901,19,FALSE,Went home,2025-03-15 16:23:00.0000000,2025-03-15 16:29:00.0000000,Walk (or jog/wheelchair),0.126985808182817,1.2698580818281697
2500559901,20,FALSE,"Exercise or recreation (e.g., gym, jog, bike, walk dog)",2025-03-16 11:05:00.0000000,2025-03-16 11:45:00.0000000,Household vehicle (or motorcycle),8.498735223611531,12.748115583532881
2500559901,21,FALSE,"Exercise or recreation (e.g., gym, jog, bike, walk dog)",2025-03-16 11:45:00.0000000,2025-03-16 12:15:00.0000000,Bicycle or e-bicycle,2.90875081298911,5.81750162597822
2500559901,22,FALSE,"Exercise or recreation (e.g., gym, jog, bike, walk dog)",2025-03-16 12:15:00.0000000,2025-03-16 12:45:00.0000000,Bicycle or e-bicycle,2.90875081298911,5.81750162597822
2500559901,23,FALSE,Other reason,2025-03-16 12:45:00.0000000,2025-03-16 12:55:00.0000000,Household vehicle (or motorcycle),0.565429727198005,3.392591933555764
2500559901,24,FALSE,Went home,2025-03-16 12:55:00.0000000,2025-03-16 13:10:00.0000000,Household vehicle (or motorcycle),2.33870740633468,9.35482962533872
2500559901,25,FALSE,"Exercise or recreation (e.g., gym, jog, bike, walk dog)",2025-03-17 10:05:12.0000000,2025-03-17 10:15:00.0000000,Bicycle or e-bicycle,3.6,22.04086130788022
2500559901,26,FALSE,"Went to another residence (e.g., someone else's home, second home)",2025-03-17 10:15:00.0000000,2025-03-17 10:45:00.0000000,Bicycle or e-bicycle,3.27332032181741,6.54664064363482
2500559901,27,FALSE,Went home,2025-03-18 11:00:00.0000000,2025-03-18 13:00:00.0000000,Bicycle or e-bicycle,2.70334549346688,1.35167274673344
2500559901,28,TRUE,Went home,2025-03-18 14:01:00.0000000,2025-03-18 14:14:00.0000000,Household vehicle (or motorcycle),4.18088591533451,19.296455906023606
2500559901,29,FALSE,"Exercise or recreation (e.g., gym, jog, bike, walk dog)",2025-03-19 10:12:00.0000000,2025-03-19 10:33:00.0000000,Bicycle or e-bicycle,3.22780522372589,9.22230063921683
2500559901,30,FALSE,"Personal business (e.g., bank, post office)",2025-03-19 10:33:00.0000000,2025-03-19 10:36:00.0000000,Household vehicle (or motorcycle),0.287689262703139,5.753785254062779
2500559901,31,FALSE,Went home,2025-03-19 11:21:00.0000000,2025-03-19 12:41:00.0000000,Bicycle or e-bicycle,12.5038539742145,9.377892825134081
2500559901,32,FALSE,"Personal business (e.g., bank, post office)",2025-03-19 14:51:00.0000000,2025-03-19 15:01:00.0000000,Household vehicle (or motorcycle),3.59786478435543,21.587275055232798
2500559901,33,FALSE,Other reason,2025-03-19 15:09:00.0000000,2025-03-19 15:17:00.0000000,Household vehicle (or motorcycle),1.85899102771171,13.942467564006735
2500559901,34,FALSE,Other reason,2025-03-19 15:17:00.0000000,2025-03-19 16:16:00.0000000,Household vehicle (or motorcycle),0.600340420070529,0.6105158883821951
2500559901,35,FALSE,Went home,2025-03-19 16:32:00.0000000,2025-03-19 16:46:00.0000000,Household vehicle (or motorcycle),5.27605638090241,22.611702506299622
2500725601,1,FALSE,Went home,2025-03-13 10:00:00.0000000,2025-03-13 10:15:00.0000000,Household vehicle (or motorcycle),0,0
2500725601,2,TRUE,Went home,2025-03-13 11:45:00.0000000,2025-03-13 13:00:00.0000000,Household vehicle (or motorcycle),0,0
2500725601,3,TRUE,Went home,2025-03-13 13:10:00.0000000,2025-03-13 13:15:00.0000000,Household vehicle (or motorcycle),0,0
2500725601,4,TRUE,Went home,2025-03-13 14:15:00.0000000,2025-03-13 14:20:00.0000000,Household vehicle (or motorcycle),0,0
2500725601,5,TRUE,Went home,2025-03-13 14:30:00.0000000,2025-03-13 14:35:00.0000000,Household vehicle (or motorcycle),0,0
2500762001,1,FALSE,Went home,2025-03-10 12:00:00.0000000,2025-03-10 12:03:00.0000000,Household vehicle (or motorcycle),0.138696913828225,2.7739382765644995
2500762001,2,TRUE,Went home,2025-03-10 12:10:00.0000000,2025-03-10 12:15:00.0000000,Household vehicle (or motorcycle),0,0
2500762001,3,FALSE,Went to primary workplace,2025-03-10 12:25:00.0000000,2025-03-10 12:35:00.0000000,Household vehicle (or motorcycle),1.663860760883,9.983204498115992
2500762001,4,FALSE,"Personal business (e.g., bank, post office)",2025-03-10 21:05:00.0000000,2025-03-10 21:10:00.0000000,Household vehicle (or motorcycle),0.657402514927238,7.888861734573794
2500762001,5,FALSE,Grocery shopping,2025-03-10 21:13:00.0000000,2025-03-10 21:20:00.0000000,Household vehicle (or motorcycle),1.72519439191529,14.787465001931066
2500762001,6,FALSE,Went home,2025-03-10 21:40:00.0000000,2025-03-10 21:50:00.0000000,Household vehicle (or motorcycle),0.240226714307401,1.441366051308611
2500992403,1,FALSE,Attend K-12 school,2025-03-27 07:58:00.0000000,2025-03-27 08:17:00.0000000,Household vehicle (or motorcycle),5.23885723876756,16.54379453041236
2500992403,2,FALSE,Went home,2025-03-27 14:50:00.0000000,2025-03-27 15:26:00.0000000,School bus,5.70276155344055,9.504602589067584
2500992403,3,FALSE,"Exercise or recreation (e.g., gym, jog, bike, walk dog)",2025-03-27 17:09:00.0000000,2025-03-27 17:28:00.0000000,Household vehicle (or motorcycle),11.348192559747,35.83647300230211
2500992403,4,TRUE,"Exercise or recreation (e.g., gym, jog, bike, walk dog)",2025-03-27 17:29:00.0000000,2025-03-27 17:30:00.0000000,Walk (or jog/wheelchair),0,0
2500992403,5,FALSE,Went home,2025-03-27 19:36:00.0000000,2025-03-27 19:52:00.0000000,Household vehicle (or motorcycle),11.348192559747,42.55582848862247
2501108701,1,FALSE,Went home,2025-03-13 09:00:00.0000000,2025-03-13 09:20:00.0000000,Household vehicle (or motorcycle),0.0105462367522237,0.031638741895413
2501108701,2,TRUE,Went home,2025-03-13 10:30:00.0000000,2025-03-13 10:40:00.0000000,Household vehicle (or motorcycle),0,0
2501108701,3,TRUE,Went home,2025-03-13 10:45:00.0000000,2025-03-13 11:00:00.0000000,Household vehicle (or motorcycle),0,0
2501108701,4,FALSE,Grocery shopping,2025-03-13 11:45:00.0000000,2025-03-13 12:20:00.0000000,Household vehicle (or motorcycle),1.9364323309342,3.3196001785158735
2501108701,5,FALSE,Went home,2025-03-13 12:38:00.0000000,2025-03-13 12:47:00.0000000,Household vehicle (or motorcycle),1.93392625929849,12.8928417286566
2501198503,1,FALSE,Attend K-12 school,2025-03-20 07:53:00.0000000,2025-03-20 08:05:00.0000000,Household vehicle (or motorcycle),7.48394227284834,37.4197113642417
2501198503,2,FALSE,Other reason,2025-03-20 14:57:00.0000000,2025-03-20 15:04:00.0000000,Household vehicle (or motorcycle),0.487259945633497,4.176537685645321
2501198503,3,FALSE,Went to restaurant to eat/get take-out,2025-03-20 15:28:00.0000000,2025-03-20 15:45:00.0000000,Household vehicle (or motorcycle),0.899196697045415,3.173639135029859
2501198503,4,FALSE,"Exercise or recreation (e.g., gym, jog, bike, walk dog)",2025-03-20 16:02:00.0000000,2025-03-20 16:18:00.0000000,Household vehicle (or motorcycle),6.80263792628284,25.509955998450643
2501198503,5,TRUE,"Exercise or recreation (e.g., gym, jog, bike, walk dog)",2025-03-20 16:19:00.0000000,2025-03-20 16:20:00.0000000,Walk (or jog/wheelchair),0,0
2501198503,6,FALSE,Went home,2025-03-20 17:30:00.0000000,2025-03-20 17:40:00.0000000,Household vehicle (or motorcycle),1.05763829315792,6.345855142368089
2501198504,1,FALSE,Attend K-12 school,2025-03-20 07:53:00.0000000,2025-03-20 08:05:00.0000000,Household vehicle (or motorcycle),7.48394227284834,37.4197113642417
2501198504,2,FALSE,Other reason,2025-03-20 14:57:00.0000000,2025-03-20 15:04:00.0000000,Household vehicle (or motorcycle),0.487259945633497,4.176537685645321
2501198504,3,FALSE,Went to restaurant to eat/get take-out,2025-03-20 15:28:00.0000000,2025-03-20 15:45:00.0000000,Household vehicle (or motorcycle),0.899196697045415,3.173639135029859
2501198504,4,FALSE,"Exercise or recreation (e.g., gym, jog, bike, walk dog)",2025-03-20 16:02:00.0000000,2025-03-20 16:18:00.0000000,Household vehicle (or motorcycle),6.80263792628284,25.509955998450643
2501198504,5,TRUE,"Exercise or recreation (e.g., gym, jog, bike, walk dog)",2025-03-20 16:19:00.0000000,2025-03-20 16:20:00.0000000,Walk (or jog/wheelchair),0,0
2501198504,6,FALSE,Went home,2025-03-20 17:30:00.0000000,2025-03-20 17:40:00.0000000,Household vehicle (or motorcycle),1.05763829315792,6.345855142368089
2501213801,1,FALSE,"Social event (e.g., visit friends, family, co-workers)",2025-03-06 09:45:00.0000000,2025-03-06 10:15:00.0000000,Household vehicle (or motorcycle),7.61186999043092,15.22373998086184
2501213801,2,FALSE,"Other shopping (e.g., mall, pet store)",2025-03-06 14:00:00.0000000,2025-03-06 14:30:00.0000000,Household vehicle (or motorcycle),9.87011266573736,19.74022533147472
2501213801,3,FALSE,Went to restaurant to eat/get take-out,2025-03-06 17:50:56.0000000,2025-03-06 18:00:00.0000000,Household vehicle (or motorcycle),2.74,18.132366273798734
2501213801,4,FALSE,Went home,2025-03-06 18:20:00.0000000,2025-03-06 18:25:00.0000000,Household vehicle (or motorcycle),0.593386679212727,7.120668633227257
2501213801,5,TRUE,Went home,2025-03-06 20:00:00.0000000,2025-03-06 21:00:00.0000000,Bus (public transit),7.9815578253859,7.9815578253859
2501302701,1,FALSE,Drop someone off,2025-03-20 08:38:25.0000000,2025-03-20 08:45:00.0000000,Walk (or jog/wheelchair),0.26,2.3696250524051696
2501302701,5,FALSE,"Exercise or recreation (e.g., gym, jog, bike, walk dog)",2025-03-20 15:40:00.0000000,2025-03-20 18:30:00.0000000,Walk (or jog/wheelchair),4.07579371165062,1.4385155968785244
2501302701,6,FALSE,Went to restaurant to eat/get take-out,2025-03-20 19:30:00.0000000,2025-03-20 19:45:00.0000000,Household vehicle (or motorcycle),0.879220665388369,3.516882661553476
2501302701,7,FALSE,Went home,2025-03-20 20:30:00.0000000,2025-03-20 20:50:00.0000000,Household vehicle (or motorcycle),4.71089907874589,14.13271136894904
2501302703,1,FALSE,Attend K-12 school,2025-03-20 09:00:00.0000000,2025-03-20 10:30:00.0000000,Walk (or jog/wheelchair),0,0
2501302703,2,TRUE,Drop someone off,2025-03-20 10:45:00.0000000,2025-03-20 15:30:00.0000000,Walk (or jog/wheelchair),0,0
2501302703,3,TRUE,Attend K-12 school,2025-03-20 15:35:00.0000000,2025-03-20 15:36:00.0000000,Walk (or jog/wheelchair),0,0
2501302704,1,FALSE,Attend K-12 school,2025-03-20 08:38:25.0000000,2025-03-20 08:45:00.0000000,Walk (or jog/wheelchair),0.26,2.3696250524051696
2501302704,2,TRUE,Pick someone up,2025-03-20 15:30:00.0000000,2025-03-20 15:35:00.0000000,Walk (or jog/wheelchair),0,0
2501302704,3,FALSE,Attend K-12 school,2025-03-20 15:40:00.0000000,2025-03-20 18:30:00.0000000,Walk (or jog/wheelchair),4.07579371165062,1.4385155968785244
2501302704,4,FALSE,Went to restaurant to eat/get take-out,2025-03-20 19:30:00.0000000,2025-03-20 19:45:00.0000000,Household vehicle (or motorcycle),0.879220665388369,3.516882661553476
2501302704,5,FALSE,Went home,2025-03-20 20:30:00.0000000,2025-03-20 20:50:00.0000000,Household vehicle (or motorcycle),4.71089907874589,14.13271136894904
2501325002,1,FALSE,"Other activity only (e.g., attend meeting, pick-up or drop-off item)",2025-03-29 08:47:00.0000000,2025-03-29 08:57:00.0000000,Household vehicle (or motorcycle),4.43294326122016,26.59776595838479
2501325002,2,FALSE,"Other activity only (e.g., attend meeting, pick-up or drop-off item)",2025-03-29 10:03:00.0000000,2025-03-29 10:37:00.0000000,Household vehicle (or motorcycle),22.0546432260339,38.92000442241797
2501325002,3,FALSE,"Other activity only (e.g., attend meeting, pick-up or drop-off item)",2025-03-29 10:55:00.0000000,2025-03-29 11:33:00.0000000,Household vehicle (or motorcycle),21.9474736413083,34.65392398834152
2501325002,4,FALSE,Got gas,2025-03-29 13:08:00.0000000,2025-03-29 13:26:00.0000000,Household vehicle (or motorcycle),3.09208391523406,10.306946384113534
2501325002,5,FALSE,Went to restaurant to eat/get take-out,2025-03-29 13:30:00.0000000,2025-03-29 13:35:00.0000000,Household vehicle (or motorcycle),2.00951930159985,24.114328076510507
2501325002,6,FALSE,Went home,2025-03-29 13:42:00.0000000,2025-03-29 13:48:00.0000000,Household vehicle (or motorcycle),3.39900911090936,33.9900911090936
2501325002,7,FALSE,"Exercise or recreation (e.g., gym, jog, bike, walk dog)",2025-03-30 14:06:00.0000000,2025-03-30 15:13:00.0000000,Bicycle or e-bicycle,17.0854618885925,15.300422766156132
2501325002,8,FALSE,Went home,2025-03-30 15:13:00.0000000,2025-03-30 16:11:00.0000000,Bicycle or e-bicycle,12.9460307892921,13.392454880271055
2501325002,9,FALSE,Attend K-12 school,2025-03-31 08:29:00.0000000,2025-03-31 09:23:00.0000000,School bus,2.4085941527974084,2.676215725330454
2501325002,10,FALSE,Went home,2025-03-31 12:46:00.0000000,2025-03-31 13:11:00.0000000,School bus,2.4085941527974084,5.7806352157301255
2501325002,11,FALSE,"Personal business (e.g., bank, post office)",2025-03-31 15:58:00.0000000,2025-03-31 16:06:00.0000000,Household vehicle (or motorcycle),2.24500891302825,16.837608941734228
2501325002,12,FALSE,Went home,2025-03-31 17:56:00.0000000,2025-03-31 18:06:00.0000000,Household vehicle (or motorcycle),2.25603524928964,13.536265640800401
2501325002,13,FALSE,Drop someone off,2025-04-01 16:07:00.0000000,2025-04-01 16:17:00.0000000,Household vehicle (or motorcycle),4.4391269330085,26.634868137523547
2501325002,14,FALSE,Went home,2025-04-01 17:50:00.0000000,2025-04-01 18:00:00.0000000,Household vehicle (or motorcycle),4.464734091957,26.788511705788824
2501325002,15,TRUE,Went home,2025-04-02 13:08:00.0000000,2025-04-02 13:10:00.0000000,Household vehicle (or motorcycle),0.263875423691635,7.9163418741677924
2501325002,16,FALSE,"Medical appointment (e.g., doctor, dentist)",2025-04-02 13:42:00.0000000,2025-04-02 13:56:00.0000000,Household vehicle (or motorcycle),6.93191851173914,29.70826463354579
2501325002,17,FALSE,Went home,2025-04-02 14:45:00.0000000,2025-04-02 16:00:00.0000000,Bicycle or e-bicycle,3.51430681641534,2.811445453132272
2501325002,18,FALSE,Attend K-12 school,2025-04-03 09:15:00.0000000,2025-04-03 09:23:00.0000000,School bus,2.4085941527974084,18.06450130723383
2501325002,19,FALSE,Went home,2025-04-03 16:45:00.0000000,2025-04-03 16:53:00.0000000,School bus,2.4085941527974084,18.06450130723383
2501325002,20,FALSE,Drop someone off,2025-04-03 16:59:00.0000000,2025-04-03 17:22:00.0000000,Household vehicle (or motorcycle),4.45694573305803,11.626825066086225
2501325002,21,FALSE,Went home,2025-04-03 19:08:00.0000000,2025-04-03 19:20:00.0000000,Household vehicle (or motorcycle),4.44451796527718,22.2225898263859
2501325002,22,FALSE,Attend K-12 school,2025-04-04 08:35:00.0000000,2025-04-04 08:51:00.0000000,Household vehicle (or motorcycle),2.41396697669315,9.052398793596296
2501325002,23,FALSE,Went home,2025-04-04 15:02:00.0000000,2025-04-04 15:13:00.0000000,School bus,2.4085941527974084,13.137810174913454
2501325002,24,FALSE,Went to restaurant to eat/get take-out,2025-04-04 16:47:00.0000000,2025-04-04 16:50:00.0000000,Household vehicle (or motorcycle),0.203617321283969,4.07234642567938
2501325002,25,FALSE,Went home,2025-04-04 17:03:00.0000000,2025-04-04 17:07:00.0000000,Household vehicle (or motorcycle),2.11420483908605,31.71338972018795
