person_id,tripnum,dest_purpose,depart_time_timestamp,arrival_time_timestamp,mode_1,mode_2,mode_3,mode_4,distance_miles,speed_mph
2503589301,9,Went home,2025-04-02 21:36:00.0000000,2025-04-02 21:43:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.336046951929112,2.880418904643272
2503589301,10,"Changed or transferred mode (e.g., change from ferry to bus)",2025-04-03 16:03:00.0000000,2025-04-03 18:18:00.0000000,"Rail (e.g., train, subway)",Missing Response,Missing Response,Missing Response,4.97141960311305,2.2095198236058002
2503589301,11,"Social event (e.g., visit friends, family, co-workers)",2025-04-03 21:02:00.0000000,2025-04-03 21:19:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.938619057914865,3.312777042966633
2503589301,12,"Social event (e.g., visit friends, family, co-workers)",2025-04-03 21:51:00.0000000,2025-04-03 21:59:00.0000000,"Other vehicle (e.g., friend's car, rental, carshare, work car)",Missing Response,Missing Response,Missing Response,1.70476025648068,12.78573388793982
2503589301,13,Went home,2025-04-03 23:46:00.0000000,2025-04-03 23:53:00.0000000,"Other vehicle (e.g., friend's car, rental, carshare, work car)",Missing Response,Missing Response,Missing Response,4.95935525684317,42.50900225295433
2503589301,14,"Social event (e.g., visit friends, family, co-workers)",2025-04-04 12:51:00.0000000,2025-04-04 15:01:00.0000000,"Rail (e.g., train, subway)",Missing Response,Missing Response,Missing Response,4.971090121094725,2.2943499926129474
2503589301,15,Went home,2025-04-04 16:19:00.0000000,2025-04-04 16:46:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,6.415688595223139,14.257085767162529
2503589301,16,"Went to another residence (e.g., someone else's home, second home)",2025-04-04 17:00:00.0000000,2025-04-04 17:40:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,17.8771546503819,26.815758791331643
2503589301,17,Went to restaurant to eat/get take-out,2025-04-04 18:25:00.0000000,2025-04-04 18:37:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,2.96602810959123,14.83014054795615
2503589301,18,"Social event (e.g., visit friends, family, co-workers)",2025-04-04 20:06:00.0000000,2025-04-04 20:14:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,2.97738203135748,22.330421061233753
2503589301,19,"Social event (e.g., visit friends, family, co-workers)",2025-04-04 21:14:00.0000000,2025-04-04 21:44:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,25.4045924014943,50.8091848029886
2503589301,20,Went home,2025-04-04 21:55:00.0000000,2025-04-04 21:59:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.161954792615285,2.429346182691102
2503589301,21,"Exercise or recreation (e.g., gym, jog, bike, walk dog)",2025-04-05 07:04:00.0000000,2025-04-05 08:33:00.0000000,"Other vehicle (e.g., friend's car, rental, carshare, work car)",Missing Response,Missing Response,Missing Response,80.8111639967816,54.4794486448974
2503589301,22,Went home,2025-04-05 15:13:00.0000000,2025-04-05 17:03:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,79.0091449711165,43.09590509259174
2503589301,23,"Social event (e.g., visit friends, family, co-workers)",2025-04-05 20:33:27.0000000,2025-04-05 20:53:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,13.24,40.63431266937358
2503589301,24,Went home,2025-04-05 23:45:00.0000000,2025-04-06 00:08:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,19.789535802514,51.62492089779383
2503589301,25,Went home,2025-04-06 00:25:00.0000000,2025-04-06 00:26:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.162352753987285,9.741554901433156
2503589301,26,"Went to another residence (e.g., someone else's home, second home)",2025-04-06 13:24:00.0000000,2025-04-06 13:50:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,17.7385716650571,40.93519686951398
2503589301,27,"Other shopping (e.g., mall, pet store)",2025-04-06 18:36:00.0000000,2025-04-06 18:42:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,2.65432149603247,26.5432149603247
2503589301,28,"Other shopping (e.g., mall, pet store)",2025-04-06 18:42:00.0000000,2025-04-06 18:46:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,1.34785026294295,20.217956123705488
2503589301,29,"Other shopping (e.g., mall, pet store)",2025-04-06 18:46:00.0000000,2025-04-06 19:11:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,16.6780877733045,40.02747469989033
2503589301,30,"Other shopping (e.g., mall, pet store)",2025-04-06 19:11:00.0000000,2025-04-06 19:23:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,2.08071288909407,10.40356444547035
2503589301,31,"Other shopping (e.g., mall, pet store)",2025-04-06 20:06:00.0000000,2025-04-06 21:39:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,1.76561201593089,1.1391045264070256
2503589301,32,Went home,2025-04-06 21:39:00.0000000,2025-04-06 21:51:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,1.54732185349143,7.736609267457149
2503589301,33,"Exercise or recreation (e.g., gym, jog, bike, walk dog)",2025-04-07 18:33:00.0000000,2025-04-07 18:38:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.217637950804249,2.611665856314413
2503589301,34,Went home,2025-04-07 18:52:00.0000000,2025-04-07 18:57:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.174255726808125,2.091077086005844
2503589301,35,"Changed or transferred mode (e.g., change from ferry to bus)",2025-04-07 19:19:00.0000000,2025-04-07 21:33:00.0000000,"Rail (e.g., train, subway)",Missing Response,Missing Response,Missing Response,4.89308382201188,2.1909333816371674
2503589301,36,Went home,2025-04-07 23:12:00.0000000,2025-04-07 23:33:00.0000000,Missing Response,Missing Response,Missing Response,Missing Response,4.233669475960627,12.09619850274465
2503589301,37,Went to primary workplace,2025-04-08 08:44:00.0000000,2025-04-08 09:13:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,11.3308201508963,23.443092341918096
2503589301,38,Went home,2025-04-08 15:38:00.0000000,2025-04-08 17:18:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,20.9563188347424,12.573796330363972
2503589301,39,"Social event (e.g., visit friends, family, co-workers)",2025-04-08 17:39:00.0000000,2025-04-08 18:01:00.0000000,"Rail (e.g., train, subway)",Missing Response,Missing Response,Missing Response,5.256426252647456,14.335734026736747
2503589301,40,"Changed or transferred mode (e.g., change from ferry to bus)",2025-04-08 21:42:00.0000000,2025-04-08 22:27:00.0000000,Bus (public transit),Missing Response,Missing Response,Missing Response,5.53006495720085,7.373419942934466
2503602701,1,"Changed or transferred mode (e.g., change from ferry to bus)",2025-03-18 07:15:00.0000000,2025-03-18 07:45:00.0000000,Bus (public transit),Missing Response,Missing Response,Missing Response,1.98311126424731,3.96622252849462
2503602701,2,Went home,2025-03-18 17:00:00.0000000,2025-03-18 17:35:00.0000000,Bus (public transit),Missing Response,Missing Response,Missing Response,1.98311126424731,3.399621252778962
2503602701,3,"Exercise or recreation (e.g., gym, jog, bike, walk dog)",2025-03-18 18:00:00.0000000,2025-03-18 18:10:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.385470942561459,2.3128349067083804
2503602701,4,Went home,2025-03-18 18:11:00.0000000,2025-03-18 18:25:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.385470942561459,1.652020685292946
2503604901,1,"Changed or transferred mode (e.g., change from ferry to bus)",2025-03-06 17:50:00.0000000,2025-03-06 18:00:00.0000000,Bus (public transit),Missing Response,Missing Response,Missing Response,0.995149079038283,5.9709183579031295
2503604901,2,Went home,2025-03-06 19:05:00.0000000,2025-03-06 19:15:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.995149079038283,5.9709183579031295
2503604903,1,"Changed or transferred mode (e.g., change from ferry to bus)",2025-03-06 12:00:00.0000000,2025-03-06 12:15:00.0000000,Bus (public transit),Missing Response,Missing Response,Missing Response,0.931264635546994,3.725058542187976
2503604903,2,Went home,2025-03-06 12:45:00.0000000,2025-03-06 13:00:00.0000000,Bus (public transit),Walk (or jog/wheelchair),Missing Response,Missing Response,0.931264635546994,3.725058542187976
2503604903,3,"Changed or transferred mode (e.g., change from ferry to bus)",2025-03-06 16:40:00.0000000,2025-03-06 17:00:00.0000000,Bus (public transit),Walk (or jog/wheelchair),Missing Response,Missing Response,3.20444182907941,9.61333510057333
2503604903,4,Went home,2025-03-06 21:50:00.0000000,2025-03-06 22:10:00.0000000,Bus (public transit),Walk (or jog/wheelchair),Missing Response,Missing Response,3.20444182907941,9.61333510057333
2503916601,1,"Changed or transferred mode (e.g., change from ferry to bus)",2025-03-06 06:00:00.0000000,2025-03-06 07:30:00.0000000,Ferry or water taxi,Bus (public transit),Walk (or jog/wheelchair),Missing Response,17.1675488166917,11.445032544461133
2503916601,2,Went home,2025-03-06 16:31:00.0000000,2025-03-06 17:32:00.0000000,Ferry or water taxi,"Other vehicle (e.g., friend's car, rental, carshare, work car)",Walk (or jog/wheelchair),Missing Response,17.1675488166917,16.88612466305719
2503932101,1,"Changed or transferred mode (e.g., change from ferry to bus)",2025-03-12 05:30:00.0000000,2025-03-12 07:00:00.0000000,Ferry or water taxi,Bus (public transit),Household vehicle (or motorcycle),Walk (or jog/wheelchair),15.8102879493426,10.5401919662284
2503932101,2,Went home,2025-03-12 15:30:00.0000000,2025-03-12 17:15:00.0000000,Ferry or water taxi,Bus (public transit),Household vehicle (or motorcycle),Walk (or jog/wheelchair),15.8102879493426,9.0344502567672
2503996001,1,Went home,2025-03-14 20:17:00.0000000,2025-03-14 20:43:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,16.0142027914273,36.95588102320225
2503996001,2,Drop someone off,2025-03-15 08:01:00.0000000,2025-03-15 08:15:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,8.19999157145641,35.14287122462922
2503996001,3,Went to restaurant to eat/get take-out,2025-03-15 08:18:00.0000000,2025-03-15 08:20:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,0.611476817739777,18.34448797707308
2503996001,4,Pick someone up,2025-03-15 08:28:00.0000000,2025-03-15 08:30:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,0.652209004593829,19.566465802472894
2503996001,5,"Went to work-related activity (e.g., meeting, delivery, worksite)",2025-03-15 08:59:00.0000000,2025-03-15 09:21:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,18.9945338172261,51.803368234922516
2503996001,6,Went home,2025-03-15 20:06:00.0000000,2025-03-15 20:37:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,16.9692932157999,32.84383570004587
2503996001,7,"Other shopping (e.g., mall, pet store)",2025-03-15 21:05:00.0000000,2025-03-15 21:14:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,3.04391978107339,20.292798540489265
2503996001,8,"Personal business (e.g., bank, post office)",2025-03-15 21:22:00.0000000,2025-03-15 21:46:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,15.8540369060027,39.63509226500675
2503996001,9,Went to restaurant to eat/get take-out,2025-03-15 21:58:00.0000000,2025-03-15 22:11:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,5.18084461813631,23.911664119595645
2503996001,10,Went to restaurant to eat/get take-out,2025-03-15 23:01:00.0000000,2025-03-15 23:08:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,2.78803122301207,23.897547040372256
2503996001,11,Went home,2025-03-15 23:47:53.0000000,2025-03-16 00:10:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,9.31,25.256978223655832
2503996001,12,"Personal business (e.g., bank, post office)",2025-03-16 18:05:00.0000000,2025-03-16 18:09:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,1.9492100897688,29.23844373096931
2503996001,13,Went to restaurant to eat/get take-out,2025-03-16 18:14:00.0000000,2025-03-16 18:23:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,4.83737178070537,32.249145204702465
2503996001,14,Went home,2025-03-16 18:54:00.0000000,2025-03-16 19:10:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,5.51755938288044,20.69089941305018
2503996001,15,"Went to work-related activity (e.g., meeting, delivery, worksite)",2025-03-17 14:00:00.0000000,2025-03-17 14:29:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,16.2277121283373,33.57459997214612
2503996001,16,"Other shopping (e.g., mall, pet store)",2025-03-17 20:06:00.0000000,2025-03-17 20:29:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,13.3733137875992,34.88693586933345
2503996001,17,Went home,2025-03-17 20:37:00.0000000,2025-03-17 20:43:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,3.01682399150565,30.1682399150565
2503996001,18,"Other activity only (e.g., attend meeting, pick-up or drop-off item)",2025-03-18 08:06:00.0000000,2025-03-18 08:24:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,5.35609395977565,17.8536465325855
2503996001,19,Went home,2025-03-18 09:24:00.0000000,2025-03-18 09:38:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,5.07778573811425,21.761969966161022
2503996001,20,"Went to work-related activity (e.g., meeting, delivery, worksite)",2025-03-18 10:16:00.0000000,2025-03-18 10:49:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,16.2274488370814,29.50445243105709
2503996001,21,"Other shopping (e.g., mall, pet store)",2025-03-18 11:27:00.0000000,2025-03-18 11:43:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,6.23007535795034,23.36284099941627
2503996001,22,Got gas,2025-03-18 11:56:00.0000000,2025-03-18 12:07:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,7.04252412190291,38.41383778099366
2503996001,23,"Medical appointment (e.g., doctor, dentist)",2025-03-18 12:08:36.0000000,2025-03-18 12:12:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,0.3,5.294179931528606
2503996001,24,Went to restaurant to eat/get take-out,2025-03-18 12:18:00.0000000,2025-03-18 12:38:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,10.3820983705914,31.14632625810046
2503996001,25,Went to restaurant to eat/get take-out,2025-03-18 13:12:00.0000000,2025-03-18 13:23:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,2.17808599322066,11.880490654822975
2503996001,26,Went to restaurant to eat/get take-out,2025-03-18 13:44:00.0000000,2025-03-18 14:00:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,3.92005161743513,14.700230315957526
2503996001,27,"Went to work-related activity (e.g., meeting, delivery, worksite)",2025-03-18 14:00:00.0000000,2025-03-18 14:10:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,1.19749048986671,7.184971679086976
2503996001,28,"Went to work-related activity (e.g., meeting, delivery, worksite)",2025-03-18 14:18:00.0000000,2025-03-18 14:49:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,7.73718524637115,14.975216573901033
2503996001,29,"Went to work-related activity (e.g., meeting, delivery, worksite)",2025-03-18 14:57:00.0000000,2025-03-18 15:16:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,6.98097209743695,22.045221455530275
2503996001,30,Went home,2025-03-18 19:54:00.0000000,2025-03-18 20:26:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,16.9656943651967,31.810696816429328
2503996001,31,"Went to work-related activity (e.g., meeting, delivery, worksite)",2025-03-19 08:16:00.0000000,2025-03-19 08:32:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,4.51613455948396,16.93554693693219
2503996001,32,"Went to work-related activity (e.g., meeting, delivery, worksite)",2025-03-19 08:44:00.0000000,2025-03-19 08:56:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,1.10806417840643,5.54032089203215
2503996001,33,"Accompany someone only (e.g., go along for the ride)",2025-03-19 09:04:00.0000000,2025-03-19 09:08:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,1.6476727170375,24.71533790894159
2503996001,34,"Went to work-related activity (e.g., meeting, delivery, worksite)",2025-03-19 09:14:00.0000000,2025-03-19 09:37:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,12.41550377409,32.38829887875555
2503996001,35,"Other shopping (e.g., mall, pet store)",2025-03-19 14:58:00.0000000,2025-03-19 15:16:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,4.67328222958862,15.577607431962067
2503996001,36,Went to restaurant to eat/get take-out,2025-03-19 15:25:00.0000000,2025-03-19 15:38:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,5.05953811214842,23.351786215411835
2503996001,37,"Went to work-related activity (e.g., meeting, delivery, worksite)",2025-03-19 16:01:00.0000000,2025-03-19 16:07:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,1.0567035626911,10.567035626911
2503996001,38,"Changed or transferred mode (e.g., change from ferry to bus)",2025-03-19 16:37:00.0000000,2025-03-19 16:47:00.0000000,Bus (public transit),"Rail (e.g., train, subway)",Walk (or jog/wheelchair),Missing Response,1.25643917603505,7.538665210871143
2503996001,39,"Changed or transferred mode (e.g., change from ferry to bus)",2025-03-19 16:47:00.0000000,2025-03-19 17:50:00.0000000,Bus (public transit),"Rail (e.g., train, subway)",Walk (or jog/wheelchair),Missing Response,4.11873713693123,3.922606797077362
2503996001,40,"Changed or transferred mode (e.g., change from ferry to bus)",2025-03-19 17:50:00.0000000,2025-03-19 17:52:00.0000000,Missing Response,Missing Response,Missing Response,Missing Response,0.0186256233614835,0.5587742885873909
2503996001,41,"Changed or transferred mode (e.g., change from ferry to bus)",2025-03-19 18:10:00.0000000,2025-03-19 18:28:00.0000000,"Rail (e.g., train, subway)",Missing Response,Missing Response,Missing Response,1.21490176884243,4.0496725628081
2503996001,42,"Changed or transferred mode (e.g., change from ferry to bus)",2025-03-19 18:28:00.0000000,2025-03-19 18:36:00.0000000,Missing Response,Missing Response,Missing Response,Missing Response,0.211930845938332,1.5894853182507855
2503996001,43,"Changed or transferred mode (e.g., change from ferry to bus)",2025-03-19 18:42:04.0000000,2025-03-19 18:56:00.0000000,Bus (public transit),"Rail (e.g., train, subway)",Walk (or jog/wheelchair),Missing Response,6.14,26.440216689202572
2503996001,44,"Changed or transferred mode (e.g., change from ferry to bus)",2025-03-19 18:56:00.0000000,2025-03-19 18:57:00.0000000,Missing Response,Missing Response,Missing Response,Missing Response,0.081409852491208,4.884786540934117
2503996001,45,"Changed or transferred mode (e.g., change from ferry to bus)",2025-03-19 18:57:00.0000000,2025-03-19 19:01:00.0000000,Bus (public transit),"Rail (e.g., train, subway)",Walk (or jog/wheelchair),Missing Response,0.786594006814734,11.799028092501935
2503996001,46,Went to restaurant to eat/get take-out,2025-03-19 19:01:00.0000000,2025-03-19 19:03:00.0000000,Missing Response,Missing Response,Missing Response,Missing Response,0.153131841247904,4.594001177448894
2503996001,47,"Went to work-related activity (e.g., meeting, delivery, worksite)",2025-03-19 19:20:00.0000000,2025-03-19 19:29:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.383715557147834,2.5581037143188934
2503996001,48,Went home,2025-03-19 20:18:00.0000000,2025-03-19 20:50:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,16.9839855008517,31.844992717217387
2503996001,49,"Personal business (e.g., bank, post office)",2025-03-19 22:02:00.0000000,2025-03-19 22:28:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,16.2221870052962,37.43584496287197
2503996001,50,Went home,2025-03-19 22:45:00.0000000,2025-03-19 23:11:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,16.8788362367688,38.95119050884378
2503996001,51,"Medical appointment (e.g., doctor, dentist)",2025-03-20 08:49:00.0000000,2025-03-20 09:11:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,6.78752476316163,18.511464829467773
2503996001,52,Went home,2025-03-20 09:28:00.0000000,2025-03-20 09:37:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,6.36698557110869,42.446570474057935
2503996001,53,"Personal business (e.g., bank, post office)",2025-03-20 13:52:00.0000000,2025-03-20 14:29:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,16.3445422401986,26.50469174593475
2503996001,54,Went home,2025-03-20 19:57:00.0000000,2025-03-20 20:22:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,16.2334676952005,38.960384805096886
2503996001,55,Grocery shopping,2025-03-20 23:03:00.0000000,2025-03-20 23:12:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,3.40920015772835,22.728001051522334
2503996001,56,Went home,2025-03-20 23:21:00.0000000,2025-03-20 23:27:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,3.21583453212748,32.158345321274794
2504004701,1,"Went to work-related activity (e.g., meeting, delivery, worksite)",2025-04-02 07:05:00.0000000,2025-04-02 07:18:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,1.56596915836238,7.227572200356216
2504004701,2,"Changed or transferred mode (e.g., change from ferry to bus)",2025-04-02 07:22:00.0000000,2025-04-02 08:40:00.0000000,"Bus, shuttle, or vanpool (public transit, private service, or shuttles for older adults and people with disabilities)",Missing Response,Missing Response,Missing Response,16.8038341225441,12.926026248110846
2504004701,3,Went home,2025-04-02 16:15:00.0000000,2025-04-02 17:55:00.0000000,"Bus, shuttle, or vanpool (public transit, private service, or shuttles for older adults and people with disabilities)",Missing Response,Missing Response,Missing Response,18.36980328090648,11.02188637729844
2504018301,1,"Changed or transferred mode (e.g., change from ferry to bus)",2025-03-19 05:15:00.0000000,2025-03-19 06:10:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,2581.93712879463,2816.6607344383124
2504018301,2,"Changed or transferred mode (e.g., change from ferry to bus)",2025-03-19 14:30:00.0000000,2025-03-19 14:40:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.376342319146209,2.2580629471290425
2504018301,3,"Changed or transferred mode (e.g., change from ferry to bus)",2025-03-19 14:45:00.0000000,2025-03-19 15:20:00.0000000,"Rail (e.g., train, subway)",Missing Response,Missing Response,Missing Response,1289.72086389749,2210.9513157964493
2504018301,4,"Exercise or recreation (e.g., gym, jog, bike, walk dog)",2025-03-19 15:30:00.0000000,2025-03-19 15:35:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,1291.84874049297,15502.246894903217
2504018301,5,Grocery shopping,2025-03-19 17:15:00.0000000,2025-03-19 17:20:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,1.23344515518937,14.801401067876709
2504018301,6,Went home,2025-03-19 17:30:00.0000000,2025-03-19 17:45:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,2.24900078495775,8.996003139831
2504055001,1,Drop someone off,2025-03-26 06:50:00.0000000,2025-03-26 07:14:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,4.82393116909612,12.0598279227403
2504055001,2,"Changed or transferred mode (e.g., change from ferry to bus)",2025-03-26 07:17:00.0000000,2025-03-26 07:23:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,0.612063702253195,6.120637022531949
2504055001,3,"Changed or transferred mode (e.g., change from ferry to bus)",2025-03-26 07:32:00.0000000,2025-03-26 08:01:00.0000000,"Rail (e.g., train, subway)",Missing Response,Missing Response,Missing Response,12.1212866923405,25.07854148659516
2504055001,4,Went to primary workplace,2025-03-26 08:04:00.0000000,2025-03-26 08:10:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.25631256845986,2.5631256845986
2504055001,5,"Changed or transferred mode (e.g., change from ferry to bus)",2025-03-26 16:35:00.0000000,2025-03-26 16:41:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.25631256845986,2.5631256845986
2504055001,6,"Changed or transferred mode (e.g., change from ferry to bus)",2025-03-26 16:50:00.0000000,2025-03-26 17:19:00.0000000,"Rail (e.g., train, subway)",Missing Response,Missing Response,Missing Response,12.1212866923405,25.07854148659516
2504055001,7,Went home,2025-03-26 17:26:00.0000000,2025-03-26 17:57:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,5.42095012394039,10.492175068497618
2504106102,1,"Changed or transferred mode (e.g., change from ferry to bus)",2025-03-20 12:45:00.0000000,2025-03-20 13:50:00.0000000,Bus (public transit),Missing Response,Missing Response,Missing Response,22.724336763867562,20.976317313206152
2504106102,2,Went home,2025-03-20 19:39:00.0000000,2025-03-20 20:04:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,21.6721025939579,52.01312944650607
2504106102,3,Volunteering,2025-03-21 12:58:00.0000000,2025-03-21 13:18:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,3.2675154744385,9.802556225871726
2504106102,4,Went home,2025-03-21 13:35:00.0000000,2025-03-21 13:44:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,2.81295927002023,18.753061800134866
2504106102,5,"Medical appointment (e.g., doctor, dentist)",2025-03-21 16:03:00.0000000,2025-03-21 16:09:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,2.20949878094152,22.094987809415198
2504106102,6,Went home,2025-03-21 17:03:00.0000000,2025-03-21 17:22:00.0000000,Household vehicle (or motorcycle),Walk (or jog/wheelchair),Missing Response,Missing Response,3.09139534595936,9.762321644759338
2504106102,7,"Exercise or recreation (e.g., gym, jog, bike, walk dog)",2025-03-22 07:06:00.0000000,2025-03-22 07:37:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,20.2514752128642,39.19645421387163
2504106102,8,"Exercise or recreation (e.g., gym, jog, bike, walk dog)",2025-03-22 09:15:00.0000000,2025-03-22 09:45:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,1.2147845455779,2.4295690911558
2504106102,9,Went to restaurant to eat/get take-out,2025-03-22 09:51:00.0000000,2025-03-22 09:57:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,1.78884208110734,17.8884208110734
2504106102,10,Got gas,2025-03-22 10:31:00.0000000,2025-03-22 10:55:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,4.75184058763251,11.879601469081274
2504106102,11,Went home,2025-03-22 11:10:00.0000000,2025-03-22 11:42:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,18.5101286756231,34.706512958363916
2504106102,12,"Exercise or recreation (e.g., gym, jog, bike, walk dog)",2025-03-22 18:41:00.0000000,2025-03-22 18:54:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,4.37710791316569,20.202098682606824
2504106102,13,Grocery shopping,2025-03-22 20:31:00.0000000,2025-03-22 20:32:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.149673623026523,8.980776612655887
